time,row,col,demand
80,3,3,6
381,0,1,11
48,3,7,15
24,5,7,6
729,6,1,14
35,3,2,3
248,7,4,0
574,4,4,68
436,7,1,0
29,0,6,0
637,7,4,0
203,3,7,45
38,4,2,0
31,0,3,0
722,2,2,82
427,3,7,39
458,4,3,111
267,1,6,18
559,1,1,0
614,3,6,82
440,3,5,20
65,6,1,0
243,1,6,5
373,4,3,7
593,7,6,17
41,2,4,75
412,3,3,12
352,4,1,0
312,6,7,10
216,0,2,26
575,1,6,864
592,4,7,78
674,2,6,354
718,6,1,13
650,0,4,141
712,1,4,0
616,2,2,46
395,3,3,0
89,4,2,0
231,5,1,0
477,6,6,96
258,2,2,17
105,7,5,10
248,7,7,0
39,6,7,6
97,4,1,0
631,5,2,0
15,3,6,49
370,1,7,0
701,5,2,35
325,2,7,67
117,6,4,23
453,5,1,0
356,4,2,0
230,6,5,16
233,6,0,0
553,7,6,10
449,0,2,33
674,6,2,12
205,2,5,61
614,4,7,46
93,7,7,6
428,1,0,0
651,7,5,31
647,5,7,108
459,6,6,48
608,0,0,0
731,1,5,154
499,1,1,22
99,3,4,17
383,3,6,596
648,1,5,153
569,4,3,94
651,1,2,39
351,5,6,10
456,2,1,48
245,1,6,0
614,6,2,0
35,2,2,319
697,7,7,35
58,3,2,24
149,4,1,0
522,2,5,190
337,7,4,6
478,2,6,642
611,1,4,11
376,3,4,124
193,4,3,25
582,1,5,88
677,6,1,0
483,0,7,81
425,7,4,7
541,4,0,0
229,5,6,0
612,6,3,0
131,3,4,63
268,1,3,18
726,2,1,23
730,7,6,36
191,6,7,0
418,0,1,0
356,3,6,237
436,2,4,20
255,6,5,27
315,7,5,6
686,3,1,0
716,4,5,156
392,0,5,0
572,7,7,10
722,6,1,0
284,1,1,5
300,3,2,9
181,6,0,0
697,6,2,13
256,2,5,80
625,3,1,37
605,1,7,92
622,7,6,18
658,5,2,0
617,6,0,0
84,3,3,98
31,0,5,3
175,5,4,0
163,6,0,0
481,0,6,226
456,6,4,77
448,1,2,40
595,1,6,230
405,6,6,7
449,0,5,40
661,5,4,31
366,7,7,0
360,5,1,0
425,7,6,7
430,7,0,0
117,2,0,0
429,1,5,87
595,7,3,0
574,7,7,10
492,7,7,0
625,5,0,0
517,7,2,0
174,3,4,0
676,7,6,0
669,2,2,63
454,0,2,53
94,0,0,6
287,5,5,29
503,0,4,240
563,4,0,0
87,4,1,10
63,2,0,0
296,0,0,6
116,2,3,66
41,1,4,109
377,1,2,57
437,7,2,0
133,0,5,163
533,2,5,31
460,0,1,8
187,2,5,50
484,3,1,0
24,2,4,14
346,2,1,0
568,7,5,10
688,0,7,140
77,1,2,0
644,7,2,0
88,7,1,0
21,2,4,22
538,4,2,0
572,4,5,142
664,4,1,12
360,0,4,114
105,3,6,63
171,6,0,0
645,7,7,0
41,1,7,670
299,6,4,6
47,3,7,23
709,7,3,0
201,5,7,8
37,3,6,72
638,0,0,0
48,0,6,21
460,5,4,61
32,7,1,0
378,2,0,0
80,6,4,6
412,0,6,63
269,3,6,18
198,6,7,0
684,5,6,0
628,6,0,0
427,4,7,82
342,1,4,6
182,2,6,27
662,4,2,0
731,1,3,141
275,1,6,79
526,2,1,0
243,7,7,0
652,4,6,51
511,1,6,15
254,1,0,9
157,1,3,48
575,1,7,368
341,0,5,71
131,1,2,153
619,4,4,82
403,3,6,215
570,3,6,293
507,2,5,129
628,4,7,37
225,0,3,8
622,5,3,11
248,6,7,0
720,7,1,0
289,5,4,15
206,4,4,169
320,1,4,6
113,4,5,20
236,3,1,0
409,6,6,31
463,6,3,0
570,7,6,10
356,0,5,118
150,0,7,4
27,4,7,0
232,3,5,16
60,7,2,0
40,1,5,654
61,5,6,21
241,1,4,0
516,1,2,38
248,2,0,0
506,1,1,0
209,4,1,0
369,5,4,0
453,3,1,8
728,2,5,1688
400,0,3,101
591,4,5,88
271,2,6,0
353,5,3,17
656,5,4,0
575,4,7,235
398,0,0,0
379,2,4,79
362,0,5,92
450,6,5,8
134,0,4,52
94,1,7,53
517,7,0,0
472,4,3,21
285,7,6,29
196,1,6,5
254,1,1,14
155,2,7,59
336,7,7,0
27,6,2,0
544,7,0,0
316,1,3,57
353,1,3,54
231,2,5,16
132,4,7,146
156,5,1,0
50,7,1,0
497,2,0,0
218,4,6,16
699,5,4,69
189,0,2,19
216,3,2,37
268,3,3,0
477,2,1,0
140,5,5,98
243,2,3,17
439,2,0,0
173,2,2,4
45,3,6,330
532,5,7,49
259,5,7,22
506,5,1,0
643,0,6,116
646,6,0,0
29,6,4,0
465,5,7,0
133,4,4,17
709,3,1,0
558,5,7,16
183,5,6,7
309,7,0,0
450,2,3,66
430,6,3,39
511,4,5,15
402,1,5,96
473,2,6,180
166,4,7,80
2,5,0,0
350,4,6,102
725,6,1,0
253,4,2,0
55,4,7,3
23,7,7,5
301,4,5,289
555,4,1,16
229,3,3,5
284,1,0,5
71,4,3,34
76,7,4,0
274,4,6,5
723,1,5,731
312,4,6,216
547,0,7,151
117,3,2,40
291,1,6,0
553,0,6,561
316,7,2,51
687,6,5,0
508,0,0,0
580,7,0,0
28,1,1,0
570,2,6,177
224,0,2,0
161,7,3,0
247,2,7,0
108,2,6,4
723,5,7,132
500,4,0,0
569,5,6,32
623,6,1,0
50,4,3,226
356,2,2,87
374,7,0,0
684,0,6,12
719,2,1,0
456,4,0,0
708,7,0,0
625,0,6,86
467,1,3,0
130,5,5,115
553,6,3,0
273,4,5,0
61,7,3,0
274,1,1,0
128,4,7,28
501,2,0,0
532,1,0,0
457,2,2,27
561,2,1,0
522,1,5,176
239,0,0,0
444,3,4,0
378,6,7,11
585,2,7,0
15,6,3,3
703,6,4,56
354,2,2,27
606,1,7,36
682,6,2,0
498,7,5,22
447,1,7,25
434,1,7,197
446,3,3,13
272,1,3,0
609,0,2,11
452,1,6,45
229,3,0,0
100,1,4,0
408,1,0,7
616,0,3,64
207,5,5,76
495,5,1,0
410,0,3,113
228,1,5,5
99,3,7,4
536,5,2,0
184,1,4,7
353,0,2,33
624,1,1,19
144,4,7,7
13,7,3,3
612,5,4,0
562,6,2,0
348,3,2,6
574,6,3,10
616,0,2,64
252,2,5,58
584,7,5,0
626,3,5,273
604,4,7,64
284,4,5,61
409,7,7,31
199,5,6,0
352,7,0,0
41,6,5,63
107,2,1,4
713,3,6,22
123,2,0,0
698,5,2,35
181,2,1,0
418,7,3,0
262,4,6,164
33,0,0,37
45,0,4,80
57,0,2,111
449,1,1,0
22,1,2,14
81,5,7,57
537,5,5,0
421,2,5,70
195,5,1,0
639,2,6,37
4,6,5,5
125,6,6,0
221,5,5,47
549,5,5,209
724,7,7,14
705,3,7,22
238,3,1,5
362,5,3,7
165,6,3,32
165,5,2,4
194,2,2,0
330,2,2,36
521,3,7,23
243,3,0,0
346,5,5,0
331,3,6,109
189,3,1,12
711,2,2,0
221,7,0,0
545,7,3,0
404,7,2,0
612,0,1,11
72,4,5,38
478,4,6,759
594,5,1,0
305,1,3,55
323,5,2,0
204,6,6,0
343,4,2,0
138,7,6,0
287,6,2,0
23,6,4,0
100,5,0,0
15,4,1,5
160,6,3,25
683,7,5,0
202,3,4,12
560,4,5,16
715,7,1,0
20,3,5,604
341,1,4,10
439,1,7,8
231,4,2,0
699,7,3,0
60,6,6,6
671,5,7,165
106,3,7,37
84,2,0,0
295,0,1,0
679,0,2,0
431,0,4,55
26,5,7,0
586,6,4,0
716,6,0,0
192,6,0,0
20,1,6,1712
602,0,1,11
6,4,4,0
730,3,5,399
564,1,3,100
141,1,7,74
387,4,6,89
646,5,4,30
226,2,1,0
644,1,6,37
510,0,4,9
459,3,4,77
303,0,0,15
337,7,2,0
50,2,0,0
352,0,4,71
65,5,2,3
445,4,0,0
515,6,7,0
153,2,6,297
651,4,1,0
346,6,6,0
590,4,0,0
16,0,0,14
153,5,7,73
677,6,5,21
631,1,3,60
607,0,6,46
469,7,6,0
708,6,2,0
71,3,3,15
304,0,6,79
55,0,3,0
351,2,3,102
345,1,1,0
271,0,4,0
454,2,6,91
255,5,4,14
2,0,6,3
639,7,7,11
58,4,6,60
70,2,7,169
669,2,0,31
125,0,0,0
351,6,3,0
656,4,2,0
636,7,5,0
498,7,3,0
382,1,2,46
455,4,6,45
209,3,5,222
612,5,5,18
165,6,6,32
234,7,4,13
291,3,0,0
424,2,3,82
526,3,7,190
576,6,3,27
449,5,2,8
381,2,1,0
399,6,1,7
12,4,4,85
281,2,6,70
325,0,5,83
716,5,0,0
435,6,3,0
451,3,4,45
24,2,1,3
224,6,0,0
132,1,3,94
163,3,3,190
274,3,7,9
675,1,5,86
390,3,5,23
9,0,0,5
111,5,6,10
489,4,1,0
129,1,2,109
26,0,5,9
185,0,0,4
424,1,2,113
446,5,1,0
608,2,2,18
729,3,7,236
510,4,6,9
630,6,5,11
186,7,1,0
127,7,1,0
355,1,3,48
232,1,5,26
243,5,2,5
730,1,0,14
710,6,0,0
306,5,3,9
484,2,3,95
221,0,6,5
436,1,0,8
499,2,6,231
338,7,7,0
406,6,3,7
570,6,2,0
98,7,3,0
528,3,0,0
634,2,0,0
357,3,6,304
341,7,2,0
634,1,5,37
550,1,5,344
634,5,7,11
530,6,1,0
614,2,3,36
135,5,2,13
81,4,0,0
561,5,1,0
55,5,1,0
54,4,1,0
517,6,1,0
355,1,4,10
723,3,4,281
59,5,7,96
94,2,1,0
557,6,0,0
646,2,3,157
205,2,7,8
680,3,7,0
301,6,4,34
612,7,4,0
469,6,0,0
666,3,6,470
103,0,0,0
263,5,7,53
685,2,3,214
317,4,4,42
106,7,4,0
55,2,5,0
131,0,4,76
581,6,7,0
469,2,3,151
81,1,4,294
140,7,7,7
572,6,3,10
485,6,5,22
353,1,6,216
729,5,5,250
110,5,2,0
649,5,0,0
184,0,6,24
101,3,5,6
358,5,1,0
654,6,6,0
501,3,7,117
318,3,4,6
617,5,4,11
210,0,2,20
150,0,6,4
603,4,1,18
491,6,7,8
82,1,0,6
374,0,5,131
464,2,4,0
81,7,3,4
568,7,0,0
552,5,1,0
701,6,6,134
540,3,7,49
424,6,7,12
244,3,5,9
400,5,1,0
286,4,4,70
206,2,6,76
136,1,0,0
699,5,2,43
368,1,4,0
188,5,7,38
355,7,4,6
37,0,6,163
663,6,5,31
401,6,1,0
685,5,3,0
200,4,0,0
585,2,1,0
91,6,0,0
391,6,4,0
371,2,6,11
699,3,4,99
255,6,3,0
476,1,1,8
368,3,3,0
252,5,7,17
54,7,0,0
532,0,7,40
258,7,1,0
293,5,7,19
489,7,6,0
664,1,1,0
419,5,7,0
556,6,0,0
490,4,4,0
150,4,2,0
557,0,2,26
184,3,0,7
167,0,7,208
236,2,4,42
285,4,2,5
439,7,5,0
576,6,0,0
718,7,3,0
469,7,4,21
161,4,6,501
163,6,6,14
468,3,1,21
62,2,0,0
631,5,5,11
171,4,2,0
706,4,6,56
186,1,1,0
173,0,3,0
338,0,0,27
563,2,2,0
109,2,5,66
700,5,5,618
583,2,4,0
702,2,4,69
412,5,1,0
17,4,5,87
617,0,7,57
46,4,7,14
374,2,2,120
126,1,2,4
645,2,3,49
470,6,6,8
675,2,5,119
498,2,1,0
565,1,3,310
71,5,2,12
159,7,5,4
466,4,2,0
416,2,2,12
563,3,2,0
337,1,5,81
399,6,2,0
161,3,1,23
130,7,3,0
488,6,3,0
235,0,6,26
118,6,2,4
594,2,3,159
50,1,2,15
240,1,5,17
711,0,0,0
686,0,5,0
650,0,1,12
679,3,1,0
82,7,0,0
95,2,1,12
124,3,7,0
462,3,7,42
69,6,0,0
19,5,1,0
728,1,6,1675
321,3,4,0
638,0,3,60
266,6,4,0
32,2,7,18
232,3,4,34
602,4,7,185
230,5,4,26
548,2,7,65
316,2,4,16
170,3,1,0
713,3,5,13
297,7,0,0
583,6,1,0
360,5,6,284
583,2,3,10
192,7,5,5
566,6,1,0
392,4,2,0
219,5,0,0
574,1,7,184
519,6,4,9
450,1,2,53
91,1,6,162
556,4,6,52
363,3,2,11
452,7,6,0
439,4,7,0
642,4,3,60
16,2,5,213
149,2,4,4
375,4,5,39
566,4,5,100
60,1,6,139
294,2,1,0
284,5,1,0
264,7,4,5
234,7,0,0
265,5,2,0
463,6,1,0
539,3,5,0
132,3,6,133
515,0,3,0
356,6,1,0
199,3,0,0
378,2,6,199
561,6,5,0
77,4,2,4
565,3,2,10
485,3,6,59
264,4,0,0
347,6,0,0
308,1,4,25
248,5,4,0
250,3,3,9
300,6,7,0
27,4,6,0
626,0,1,11
260,5,1,0
375,7,5,0
424,3,6,94
298,7,1,0
389,0,6,30
362,7,5,28
226,5,5,0
665,6,1,0
731,5,3,82
679,6,5,0
420,5,7,12
684,6,2,0
411,4,6,118
95,0,1,10
450,5,2,0
270,7,7,0
344,6,4,6
652,3,5,153
503,3,5,819
342,4,4,0
178,0,7,7
585,2,4,34
149,3,6,0
549,2,3,144
720,5,3,14
19,5,7,11
85,7,1,0
449,3,2,20
25,5,7,6
262,4,7,53
350,0,5,81
440,1,4,0
425,1,1,7
260,1,4,50
711,1,6,0
529,1,0,0
569,3,0,10
682,2,5,21
647,7,0,0
501,5,5,81
326,4,6,16
566,7,5,10
526,5,2,9
69,3,3,90
404,4,7,53
662,2,0,0
424,0,2,106
572,5,6,152
455,7,6,13
357,0,4,114
645,7,1,0
177,2,4,0
470,6,5,34
585,0,3,34
40,5,1,43
40,0,2,54
300,2,3,15
438,0,7,8
387,5,2,23
433,4,0,0
325,3,0,0
427,1,6,188
380,5,2,0
166,6,7,103
705,2,1,0
15,3,1,3
75,6,0,0
1,7,1,0
661,5,2,0
668,4,1,20
384,7,6,41
225,4,5,8
613,7,1,0
715,6,4,22
585,3,7,0
376,6,1,0
249,0,3,0
678,2,2,12
164,4,3,37
514,4,5,15
483,2,5,86
192,5,2,0
10,3,1,5
29,7,0,0
264,6,0,0
512,1,1,0
67,6,6,244
552,0,1,52
495,0,7,81
682,7,6,12
325,6,5,10
730,2,3,104
591,5,1,0
210,5,5,81
430,0,3,168
2,0,3,3
170,0,7,0
76,1,3,0
374,4,1,22
139,1,6,980
124,7,3,0
584,7,4,0
362,0,6,358
504,4,0,0
39,5,0,0
637,4,3,19
708,4,5,99
603,5,5,75
275,2,5,0
688,4,2,0
227,3,4,5
583,4,7,27
684,2,6,12
328,6,0,0
325,4,3,16
22,1,5,71
663,3,0,0
532,6,7,25
336,4,7,114
86,0,2,85
412,4,1,24
616,6,5,11
231,6,3,0
361,5,4,11
239,7,2,0
145,1,2,11
158,0,7,80
702,2,6,2036
450,2,5,66
98,0,5,6
469,6,4,0
416,1,2,7
126,6,4,0
55,4,5,3
84,6,2,6
130,6,2,0
419,1,7,0
628,0,7,78
576,3,1,44
638,0,7,37
229,4,6,5
445,4,3,8
160,2,1,4
679,2,2,12
176,7,6,0
597,0,1,10
39,3,6,149
650,6,4,39
687,7,6,0
573,4,1,16
722,0,0,0
452,7,2,0
528,4,0,0
408,0,7,383
232,4,0,0
423,6,2,0
396,0,1,0
435,3,7,53
23,3,2,11
446,6,1,0
410,3,7,51
89,0,1,10
716,1,7,203
400,1,0,0
386,3,1,7
93,5,7,89
620,5,5,139
165,5,3,11
695,1,1,21
10,5,3,5
214,0,1,12
380,5,4,35
671,1,5,623
47,7,4,0
352,4,2,0
65,2,7,340
104,5,4,4
28,3,6,0
66,7,4,45
622,6,0,0
249,6,3,5
269,2,2,5
184,4,3,31
204,2,0,5
291,6,3,0
61,3,3,102
195,7,4,8
244,5,1,0
277,6,7,9
527,2,1,0
253,5,5,27
288,2,1,0
84,7,6,4
10,6,0,0
187,4,4,43
435,7,7,8
171,5,0,0
703,2,1,13
231,6,5,8
595,2,3,115
680,6,7,0
173,6,7,0
374,0,0,7
206,1,0,0
230,1,0,0
355,2,5,102
14,0,2,24
68,3,2,27
540,4,3,0
146,4,7,18
587,5,1,0
365,0,1,0
316,7,3,0
595,7,6,0
713,0,0,0
465,7,1,0
150,4,0,0
159,6,7,18
113,7,2,0
457,1,2,27
263,6,3,5
269,5,3,0
640,6,0,0
306,7,7,55
309,4,5,98
599,1,6,149
289,4,4,30
476,5,6,61
540,5,7,15
725,2,4,272
533,0,2,49
587,7,6,10
709,6,4,0
48,1,6,19
188,7,1,0
415,2,5,24
512,0,3,23
375,1,5,177
489,5,2,0
517,0,4,67
634,1,6,30
519,7,4,0
37,7,3,0
131,2,5,143
335,2,3,93
659,2,5,12
503,3,3,95
490,2,2,0
216,3,6,85
156,2,3,169
379,0,3,63
296,3,1,0
661,2,0,0
50,3,6,3
408,4,4,55
240,6,0,0
440,2,7,13
664,7,6,39
587,6,1,0
691,2,6,0
54,2,4,3
56,2,7,66
537,2,1,0
667,0,6,267
389,2,6,60
150,3,1,0
193,1,7,40
436,1,6,40
513,0,0,0
159,0,4,91
85,3,0,12
577,5,3,0
298,7,5,0
310,0,7,215
135,6,0,0
328,0,4,93
263,2,5,89
65,3,7,259
604,7,2,0
45,2,3,89
266,1,1,18
699,1,2,246
624,2,4,134
710,5,1,0
524,7,6,9
111,2,6,37
517,1,7,167
525,5,5,167
561,2,2,0
506,6,1,9
355,6,3,10
322,0,5,0
139,2,4,59
87,7,7,28
696,2,0,22
137,2,3,59
412,4,5,39
354,0,3,129
302,0,2,107
489,3,0,0
99,4,1,0
643,3,4,116
675,7,4,12
663,5,6,165
149,3,0,0
248,5,7,14
51,2,6,12
162,0,7,249
23,0,1,5
211,2,5,174
28,4,2,0
695,2,5,193
380,7,4,46
236,1,1,8
596,7,3,10
38,3,4,115
564,1,5,32
88,0,0,4
186,0,0,15
603,1,7,121
471,6,7,90
485,2,3,22
554,1,3,84
41,4,1,3
510,6,2,0
63,6,4,24
25,3,0,6
229,2,6,26
646,4,0,11
613,3,7,18
377,6,3,0
418,0,0,0
387,1,2,48
524,6,3,38
297,0,1,0
643,0,2,11
306,3,2,6
518,7,5,0
452,4,6,25
215,3,2,33
3,0,1,0
423,6,5,51
713,7,3,0
33,2,1,0
369,7,3,0
195,5,2,5
502,6,6,59
730,4,3,213
32,0,2,29
331,7,5,0
172,2,1,0
566,4,4,152
47,2,2,20
425,7,0,0
292,0,6,43
56,4,7,42
266,5,5,38
425,2,6,137
622,0,1,18
551,4,6,375
619,0,5,28
250,7,6,0
14,5,1,3
222,4,5,5
50,6,2,0
540,3,5,15
550,4,7,144
304,0,5,58
547,5,7,80
615,1,6,46
132,2,2,35
663,7,0,0
696,6,6,56
160,7,2,0
712,5,4,0
633,4,2,0
150,6,0,0
458,7,4,0
346,1,4,17
84,5,4,47
11,3,1,5
451,2,3,40
131,6,7,11
555,0,1,16
580,2,1,10
148,5,6,0
562,6,4,0
451,5,5,33
314,6,1,6
597,3,7,149
706,5,6,43
531,2,6,255
336,6,2,0
566,6,0,0
406,3,3,23
210,1,3,61
255,7,7,22
43,4,6,412
698,1,7,337
396,4,5,18
464,1,4,0
513,2,4,9
449,3,1,25
550,3,2,15
418,3,0,0
516,6,1,0
286,4,3,93
537,4,5,0
297,5,1,0
522,1,6,214
281,1,1,0
36,0,1,9
685,2,2,66
408,4,2,0
89,3,3,28
447,2,2,20
397,5,5,60
269,2,0,0
566,0,2,58
580,1,0,10
34,3,5,269
391,3,3,18
653,7,2,0
129,4,6,91
652,2,2,12
617,6,1,0
108,3,3,4
446,3,2,25
287,6,0,0
662,5,7,12
449,6,1,8
647,5,2,0
576,7,7,10
367,3,4,11
171,7,5,0
569,1,3,74
649,4,2,0
177,0,6,0
264,7,6,5
590,5,3,0
389,6,7,0
319,3,7,6
694,1,5,214
695,5,0,0
378,5,0,0
599,0,2,142
17,6,7,5
356,6,5,10
701,5,0,0
273,1,4,0
163,0,2,66
570,4,6,184
57,6,5,94
557,5,7,26
472,7,4,0
178,6,1,0
556,0,3,94
49,1,7,24
161,4,4,37
322,7,4,0
92,4,7,47
561,3,4,10
101,6,3,0
56,4,2,0
307,7,0,0
51,3,7,15
602,3,6,139
14,3,4,33
224,3,1,0
89,1,3,63
109,2,1,6
377,0,2,11
296,2,6,0
558,0,6,16
640,2,6,116
225,3,7,0
178,4,5,0
78,7,1,0
430,2,3,106
594,4,1,27
307,7,4,0
438,7,3,8
220,2,3,8
665,6,7,39
524,1,5,228
241,0,2,14
438,5,1,0
685,0,1,21
186,7,3,4
486,2,1,0
156,5,0,0
458,4,6,42
371,2,2,17
216,6,5,26
105,3,2,0
384,4,3,268
433,6,2,8
34,2,0,0
130,4,6,11
315,1,6,77
285,3,1,0
329,1,2,71
43,2,0,9
519,7,5,0
688,2,0,0
530,4,3,71
92,4,2,0
351,0,7,156
585,2,5,0
670,6,2,20
119,5,6,6
510,5,3,0
570,2,7,58
384,1,6,692
591,5,5,54
689,2,2,0
441,4,2,0
465,3,2,0
147,1,7,0
127,7,4,0
522,7,4,9
356,7,3,0
241,1,0,0
235,5,6,16
509,4,1,15
250,2,2,5
148,1,6,4
535,1,3,25
560,4,6,0
252,2,6,31
715,3,6,56
270,1,4,14
8,6,0,0
139,5,0,0
586,3,2,0
206,3,0,0
352,1,6,114
335,4,0,6
378,4,3,22
576,5,7,166
269,4,1,9
317,7,7,6
446,5,2,8
611,3,3,0
460,7,4,27
192,7,1,0
211,4,7,137
257,2,2,31
530,7,4,0
26,2,7,20
596,4,3,78
54,5,1,0
446,6,6,33
338,2,5,146
562,0,7,10
245,5,6,5
157,0,4,48
507,3,2,0
664,6,6,20
421,4,5,39
635,2,6,11
249,4,5,0
691,4,7,0
272,5,4,0
554,3,3,100
670,3,5,1376
22,3,7,22
373,3,4,92
37,2,7,298
536,4,6,0
692,0,4,0
699,1,3,182
646,5,5,49
74,0,1,6
169,5,3,7
39,5,6,92
142,0,2,31
389,7,6,11
465,3,5,8
467,3,4,8
491,5,4,8
523,3,3,137
576,4,1,34
204,3,5,48
143,5,5,24
130,3,4,80
116,1,0,6
220,6,6,5
152,1,5,55
241,2,2,36
590,4,2,0
88,1,2,75
169,7,0,0
38,1,4,40
240,5,1,0
250,0,4,0
598,6,5,115
104,5,3,0
327,2,0,0
484,5,2,14
525,5,7,53
598,4,0,27
272,1,0,0
668,3,7,153
388,4,6,66
534,3,4,25
52,5,5,0
57,6,6,12
542,3,2,9
468,4,0,0
592,1,2,98
384,3,6,500
433,0,4,91
688,0,2,333
45,5,7,20
206,5,3,16
180,2,1,0
61,4,6,42
287,0,3,38
36,2,7,261
441,2,3,0
475,4,3,21
381,5,6,153
383,5,2,0
716,7,3,56
244,0,0,9
337,1,6,168
310,7,4,6
336,3,2,44
114,6,7,13
171,2,1,0
419,0,5,0
246,2,6,5
500,7,0,0
674,0,5,161
503,4,6,588
327,1,4,83
697,4,5,112
425,0,4,70
39,4,1,14
250,6,3,0
258,4,5,50
532,1,1,15
110,0,7,20
25,3,6,40
131,7,6,11
609,0,5,18
260,3,3,58
136,7,4,28
155,0,4,51
147,0,3,7
356,1,6,108
71,4,0,0
86,5,4,16
189,3,7,31
721,2,7,82
392,4,4,0
593,2,5,122
667,2,7,133
250,0,1,0
210,5,3,8
266,4,1,29
358,5,0,0
255,5,7,44
30,1,4,0
39,5,2,3
55,7,1,0
667,4,2,0
204,2,2,56
173,3,5,15
527,7,5,9
707,4,0,0
456,4,4,111
584,3,7,0
87,0,7,376
288,5,1,0
51,6,7,0
277,5,4,5
617,2,3,92
116,7,3,0
370,4,1,0
128,1,0,0
40,2,2,20
209,3,7,12
214,3,5,234
340,5,7,17
549,1,7,144
310,2,0,0
374,4,2,0
181,7,7,4
527,1,4,61
308,4,5,79
569,2,2,184
85,6,5,10
26,3,1,0
509,2,5,61
394,1,5,0
365,6,6,28
465,6,4,0
183,6,4,4
482,7,2,0
197,4,2,0
20,7,2,0
196,4,6,5
384,5,1,18
251,6,4,0
431,3,5,219
132,3,2,4
404,4,2,23
308,3,5,89
360,6,2,0
612,0,7,11
141,5,4,7
19,0,3,140
669,6,6,114
220,2,0,0
387,0,1,7
181,5,3,0
653,2,7,90
715,4,6,35
120,5,3,11
314,5,7,6
711,0,4,13
658,7,5,0
671,4,3,90
502,0,0,8
460,5,6,13
649,3,7,63
414,4,4,24
89,6,3,0
695,5,4,21
295,1,5,0
667,1,5,223
366,0,5,11
645,6,0,0
260,5,2,22
10,3,3,177
692,7,0,0
91,2,3,67
469,1,6,27
643,4,1,11
312,7,0,0
365,5,7,22
410,7,2,0
236,3,0,0
151,3,1,0
664,4,3,31
68,1,6,1599
290,1,3,0
638,4,3,134
620,6,2,0
74,5,3,0
690,7,0,0
445,3,3,33
440,4,3,0
124,0,0,0
550,3,0,9
661,4,7,141
223,7,1,0
252,6,4,0
692,2,7,0
197,1,2,8
267,3,3,18
337,4,4,60
489,7,7,0
177,1,1,0
259,7,0,0
187,1,6,19
570,7,2,16
647,4,6,213
53,2,5,6
472,0,5,151
146,2,1,0
121,1,6,28
672,2,5,630
94,0,1,19
381,1,3,107
641,6,6,30
600,0,4,128
251,2,4,0
385,3,5,275
683,7,0,0
606,0,1,0
40,0,7,353
327,0,2,32
693,2,2,107
53,3,0,0
71,1,6,96
19,1,1,0
654,5,2,0
541,2,3,71
317,3,4,6
458,4,4,117
643,1,5,116
329,5,2,36
697,7,4,0
330,0,6,273
344,3,2,0
7,0,3,11
408,4,6,539
75,5,3,0
513,1,6,9
200,5,2,0
721,3,6,427
415,1,5,12
190,1,1,0
187,0,1,0
339,0,0,6
158,0,0,0
42,1,7,505
543,4,6,120
560,7,5,0
313,5,3,10
106,6,3,0
176,6,3,0
318,5,7,26
315,4,6,61
449,0,4,45
61,6,0,0
145,4,5,48
96,0,2,17
384,0,5,351
676,4,4,66
268,4,6,14
682,6,7,0
215,4,2,0
400,2,6,138
458,3,6,96
614,4,2,0
318,3,5,46
188,4,3,15
359,1,5,486
121,6,0,0
218,1,0,0
565,6,0,0
420,7,3,0
218,7,5,5
593,1,2,88
185,2,4,34
334,3,7,46
462,7,0,0
627,6,6,37
659,1,7,0
300,0,3,79
534,1,6,15
468,1,7,34
629,6,6,0
9,7,1,0
190,6,6,0
299,0,4,0
535,6,0,0
724,5,5,508
596,6,2,0
36,7,6,11
388,6,4,0
402,1,7,126
42,7,1,0
28,1,0,0
155,6,1,0
298,1,1,0
339,1,4,17
266,2,4,29
287,4,5,56
4,2,3,0
383,4,5,114
332,4,6,145
560,1,7,0
136,5,5,331
654,1,4,20
37,3,0,0
454,5,0,0
547,1,2,95
313,6,7,10
713,5,5,22
433,6,6,20
618,2,2,36
557,3,4,74
124,0,1,0
366,5,1,0
674,6,1,0
435,4,4,33
248,3,2,0
490,2,0,0
177,7,4,15
266,7,0,0
384,6,2,0
599,6,6,17
624,6,4,67
192,0,3,33
319,0,0,0
116,5,4,10
716,0,0,43
670,5,0,0
731,5,0,0
276,5,4,0
404,7,0,0
108,7,5,6
339,2,7,71
135,7,5,7
663,5,4,82
351,2,6,189
710,3,6,13
318,2,6,26
499,3,0,0
518,3,1,0
141,0,0,4
112,4,0,4
671,6,6,39
152,3,5,18
387,7,0,0
328,5,1,0
721,3,5,508
598,2,0,0
50,0,0,6
107,6,2,0
178,3,6,31
297,6,3,15
417,5,5,0
199,7,1,0
626,3,7,37
459,4,6,21
387,4,7,66
486,3,2,0
522,2,2,99
431,4,3,106
263,4,7,53
100,3,0,0
464,2,7,0
13,3,1,5
322,4,6,0
283,2,7,18
230,1,3,29
169,3,6,62
705,5,3,0
48,6,1,0
669,3,5,937
369,0,3,0
11,2,6,133
701,3,7,134
706,4,4,69
398,4,0,0
435,6,7,25
82,5,2,0
104,6,0,0
253,6,1,0
369,5,2,0
167,2,0,0
488,2,3,0
414,4,0,0
307,3,1,6
215,4,5,65
518,7,7,0
395,7,7,0
148,5,4,0
41,4,7,72
160,1,1,0
592,2,3,203
725,4,2,0
696,6,3,0
306,5,5,15
474,2,2,13
2,6,6,0
162,0,1,69
